Date,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Winner,home_team_rank,home_team_points,home_team_previous_points,away_team_rank,away_team_points,away_team_previous_points,Home Team Champion,Away Team Champion
2002-06-05,Russia,2.0,0.0,Tunisia,1,33,1496.11,1493.42,30.0,1507.54,1507.86,0.0,0.0
2002-06-05,USA,3.0,2.0,Portugal,1,16,1627.48,1635.01,9.0,1676.56,1678.65,0.0,0.0
2002-06-05,Germany,1.0,1.0,Republic of Ireland,0,11,1650.21,1658.96,49.0,1440.19,1442.48,4.0,0.0
2002-06-06,Denmark,1.0,1.0,Senegal,0,10,1666.57,1665.47,18.0,1584.38,1584.59,0.0,0.0
2002-06-06,Cameroon,1.0,0.0,Saudi Arabia,1,43,1471.44,1484.95,51.0,1437.78,1435.74,0.0,0.0
2002-06-06,France,0.0,0.0,Uruguay,0,4,1759.78,1764.85,14.0,1638.71,1640.95,1.0,2.0
2002-06-07,Sweden,2.0,1.0,Nigeria,1,25,1553.33,1563.44,32.0,1498.47,1504.7,0.0,0.0
2002-06-07,Argentina,0.0,1.0,England,2,3,1773.88,1770.65,5.0,1728.47,1737.46,2.0,1.0
2002-06-07,Spain,3.0,1.0,Paraguay,1,7,1715.22,1716.93,47.0,1448.77,1440.13,1.0,0.0
2002-06-08,South Africa,1.0,0.0,Slovenia,1,67,1349.59,1350.55,63.0,1384.04,1372.48,0.0,0.0
2002-06-08,Brazil,4.0,0.0,China PR,1,1,1841.3,1837.56,79.0,1305.06,1305.06,5.0,0.0
2002-06-08,Italy,1.0,2.0,Croatia,2,6,1726.14,1713.86,12.0,1645.64,1632.15,4.0,0.0
2002-06-09,Costa Rica,1.0,1.0,Turkey,0,31,1503.59,1500.06,45.0,1460.14,1475.13,0.0,0.0
2002-06-09,Japan,1.0,0.0,Russia,1,24,1559.54,1554.69,33.0,1496.11,1493.42,0.0,0.0
2002-06-09,Mexico,2.0,1.0,Ecuador,1,13,1644.89,1649.57,44.0,1464.39,1463.74,0.0,0.0
2002-06-10,Korea Republic,1.0,1.0,USA,0,28,1530.3,1526.02,16.0,1627.48,1635.01,0.0,0.0
2002-06-10,Portugal,4.0,0.0,Poland,1,9,1676.56,1678.65,26.0,1548.59,1546.18,0.0,0.0
2002-06-10,Tunisia,1.0,1.0,Belgium,0,30,1507.54,1507.86,2.0,1816.71,1821.92,0.0,0.0
2002-06-11,Denmark,2.0,0.0,France,1,10,1666.57,1665.47,4.0,1759.78,1764.85,0.0,1.0
2002-06-11,Senegal,3.0,3.0,Uruguay,0,18,1584.38,1584.59,14.0,1638.71,1640.95,0.0,2.0
2002-06-11,Saudi Arabia,0.0,3.0,Republic of Ireland,2,51,1437.78,1435.74,49.0,1440.19,1442.48,0.0,0.0
2002-06-11,Cameroon,0.0,2.0,Germany,2,43,1471.44,1484.95,11.0,1650.21,1658.96,0.0,4.0
2002-06-12,Sweden,1.0,1.0,Argentina,0,25,1553.33,1563.44,3.0,1773.88,1770.65,0.0,2.0
2002-06-12,Nigeria,0.0,0.0,England,0,32,1498.47,1504.7,5.0,1728.47,1737.46,0.0,1.0
2002-06-12,Slovenia,1.0,3.0,Paraguay,2,63,1384.04,1372.48,47.0,1448.77,1440.13,0.0,0.0
2002-06-12,South Africa,2.0,3.0,Spain,2,67,1349.59,1350.55,7.0,1715.22,1716.93,0.0,1.0
2002-06-13,Costa Rica,2.0,5.0,Brazil,2,31,1503.59,1500.06,1.0,1841.3,1837.56,0.0,5.0
2002-06-13,Turkey,3.0,0.0,China PR,1,45,1460.14,1475.13,79.0,1305.06,1305.06,0.0,0.0
2002-06-13,Ecuador,1.0,0.0,Croatia,1,44,1464.39,1463.74,12.0,1645.64,1632.15,0.0,0.0
2002-06-13,Mexico,1.0,1.0,Italy,0,13,1644.89,1649.57,6.0,1726.14,1713.86,0.0,4.0
2002-06-14,Tunisia,0.0,2.0,Japan,2,30,1507.54,1507.86,24.0,1559.54,1554.69,0.0,0.0
2002-06-14,Portugal,0.0,1.0,Korea Republic,2,9,1676.56,1678.65,28.0,1530.3,1526.02,0.0,0.0
2002-06-14,Poland,3.0,1.0,USA,1,26,1548.59,1546.18,16.0,1627.48,1635.01,0.0,0.0
2002-06-14,Belgium,3.0,2.0,Russia,1,2,1816.71,1821.92,33.0,1496.11,1493.42,0.0,0.0
2002-06-15,Denmark,0.0,3.0,England,2,10,1666.57,1665.47,5.0,1728.47,1737.46,0.0,1.0
2002-06-15,Germany,1.0,0.0,Paraguay,1,11,1650.21,1658.96,47.0,1448.77,1440.13,4.0,0.0
2002-06-16,Spain,1.0,1.0,Republic of Ireland,0,7,1715.22,1716.93,49.0,1440.19,1442.48,1.0,0.0
2002-06-16,Sweden,1.0,2.0,Senegal,2,25,1553.33,1563.44,18.0,1584.38,1584.59,0.0,0.0
2002-06-17,Brazil,2.0,0.0,Belgium,1,1,1841.3,1837.56,2.0,1816.71,1821.92,5.0,0.0
2002-06-17,Mexico,0.0,2.0,USA,2,13,1644.89,1649.57,16.0,1627.48,1635.01,0.0,0.0
2002-06-18,Japan,0.0,1.0,Turkey,2,24,1559.54,1554.69,45.0,1460.14,1475.13,0.0,0.0
2002-06-18,Korea Republic,2.0,1.0,Italy,1,28,1530.3,1526.02,6.0,1726.14,1713.86,0.0,4.0
2002-06-21,England,1.0,2.0,Brazil,2,5,1728.47,1737.46,1.0,1841.3,1837.56,1.0,5.0
2002-06-21,Germany,1.0,0.0,USA,1,11,1650.21,1658.96,16.0,1627.48,1635.01,4.0,0.0
2002-06-22,Senegal,0.0,1.0,Turkey,2,18,1584.38,1584.59,45.0,1460.14,1475.13,0.0,0.0
2002-06-22,Spain,0.0,0.0,Korea Republic,0,7,1715.22,1716.93,28.0,1530.3,1526.02,1.0,0.0
2002-06-25,Germany,1.0,0.0,Korea Republic,1,11,1650.21,1658.96,28.0,1530.3,1526.02,4.0,0.0
2002-06-26,Brazil,1.0,0.0,Turkey,1,1,1841.3,1837.56,45.0,1460.14,1475.13,5.0,0.0
2002-06-29,Korea Republic,2.0,3.0,Turkey,2,28,1530.3,1526.02,45.0,1460.14,1475.13,0.0,0.0
2002-06-30,Germany,0.0,2.0,Brazil,2,11,1650.21,1658.96,1.0,1841.3,1837.56,4.0,5.0
2006-06-09,Germany,4.0,2.0,Costa Rica,1,11,1650.21,1658.96,31.0,1503.59,1500.06,4.0,0.0
2006-06-09,Poland,0.0,2.0,Ecuador,2,26,1548.59,1546.18,44.0,1464.39,1463.74,0.0,0.0
2006-06-10,England,1.0,0.0,Paraguay,1,5,1728.47,1737.46,47.0,1448.77,1440.13,1.0,0.0
2006-06-10,Trinidad and Tobago,0.0,0.0,Sweden,0,104,1195.29,1205.85,25.0,1553.33,1563.44,0.0,0.0
2006-06-10,Argentina,2.0,1.0,Ivory Coast,1,3,1773.88,1770.65,48.0,1443.06,1435.91,2.0,0.0
2006-06-11,Serbia and Montenegro,0.0,1.0,Netherlands,2,19,674.0,674.0,8.0,1694.51,1679.41,0.0,0.0
2006-06-11,Serbia and Montenegro,0.0,1.0,Netherlands,2,19,674.0,674.0,8.0,1694.51,1679.41,0.0,0.0
2006-06-11,Mexico,3.0,1.0,Iran,1,13,1644.89,1649.57,20.0,1564.61,1558.64,0.0,0.0
2006-06-11,Angola,0.0,1.0,Portugal,2,119,1155.9,1149.08,9.0,1676.56,1678.65,0.0,0.0
2006-06-12,Australia,3.0,1.0,Japan,1,38,1488.72,1483.73,24.0,1559.54,1554.69,0.0,0.0
2006-06-12,USA,0.0,3.0,Czechia,2,16,1627.48,1635.01,35.0,1492.21,1502.9,0.0,0.0
2006-06-12,Italy,2.0,0.0,Ghana,1,6,1726.14,1713.86,61.0,1393.0,1393.47,4.0,0.0
2006-06-13,Korea Republic,2.0,1.0,Togo,1,28,1530.3,1526.02,127.0,1128.92,1130.22,0.0,0.0
2006-06-13,France,0.0,0.0,Switzerland,0,4,1759.78,1764.85,15.0,1635.92,1621.43,1.0,0.0
2006-06-13,Brazil,1.0,0.0,Croatia,1,1,1841.3,1837.56,12.0,1645.64,1632.15,5.0,0.0
2006-06-14,Spain,4.0,0.0,Ukraine,1,7,1715.22,1716.93,27.0,1536.99,1542.79,1.0,0.0
2006-06-14,Tunisia,2.0,2.0,Saudi Arabia,0,30,1507.54,1507.86,51.0,1437.78,1435.74,0.0,0.0
2006-06-14,Germany,1.0,0.0,Poland,1,11,1650.21,1658.96,26.0,1548.59,1546.18,4.0,0.0
2006-06-15,Ecuador,3.0,0.0,Costa Rica,1,44,1464.39,1463.74,31.0,1503.59,1500.06,0.0,0.0
2006-06-15,England,2.0,0.0,Trinidad and Tobago,1,5,1728.47,1737.46,104.0,1195.29,1205.85,1.0,0.0
2006-06-15,Sweden,1.0,0.0,Paraguay,1,25,1553.33,1563.44,47.0,1448.77,1440.13,0.0,0.0
2006-06-16,Argentina,6.0,0.0,Serbia and Montenegro,1,3,1773.88,1770.65,19.0,674.0,674.0,2.0,0.0
2006-06-16,Argentina,6.0,0.0,Serbia and Montenegro,1,3,1773.88,1770.65,19.0,674.0,674.0,2.0,0.0
2006-06-16,Netherlands,2.0,1.0,Ivory Coast,1,8,1694.51,1679.41,48.0,1443.06,1435.91,0.0,0.0
2006-06-16,Mexico,0.0,0.0,Angola,0,13,1644.89,1649.57,119.0,1155.9,1149.08,0.0,0.0
2006-06-17,Portugal,2.0,0.0,Iran,1,9,1676.56,1678.65,20.0,1564.61,1558.64,0.0,0.0
2006-06-17,Czechia,0.0,2.0,Ghana,2,35,1492.21,1502.9,61.0,1393.0,1393.47,0.0,0.0
2006-06-17,Italy,1.0,1.0,USA,0,6,1726.14,1713.86,16.0,1627.48,1635.01,4.0,0.0
2006-06-18,Japan,0.0,0.0,Croatia,0,24,1559.54,1554.69,12.0,1645.64,1632.15,0.0,0.0
2006-06-18,Brazil,2.0,0.0,Australia,1,1,1841.3,1837.56,38.0,1488.72,1483.73,5.0,0.0
2006-06-18,France,1.0,1.0,Korea Republic,0,4,1759.78,1764.85,28.0,1530.3,1526.02,1.0,0.0
2006-06-19,Togo,0.0,2.0,Switzerland,2,127,1128.92,1130.22,15.0,1635.92,1621.43,0.0,0.0
2006-06-19,Saudi Arabia,0.0,4.0,Ukraine,2,51,1437.78,1435.74,27.0,1536.99,1542.79,0.0,0.0
2006-06-19,Spain,3.0,1.0,Tunisia,1,7,1715.22,1716.93,30.0,1507.54,1507.86,1.0,0.0
2006-06-20,Ecuador,0.0,3.0,Germany,2,44,1464.39,1463.74,11.0,1650.21,1658.96,0.0,4.0
2006-06-20,Costa Rica,1.0,2.0,Poland,2,31,1503.59,1500.06,26.0,1548.59,1546.18,0.0,0.0
2006-06-20,Sweden,2.0,2.0,England,0,25,1553.33,1563.44,5.0,1728.47,1737.46,0.0,1.0
2006-06-20,Paraguay,2.0,0.0,Trinidad and Tobago,1,47,1448.77,1440.13,104.0,1195.29,1205.85,0.0,0.0
2006-06-21,Iran,1.0,1.0,Angola,0,20,1564.61,1558.64,119.0,1155.9,1149.08,0.0,0.0
2006-06-21,Portugal,2.0,1.0,Mexico,1,9,1676.56,1678.65,13.0,1644.89,1649.57,0.0,0.0
2006-06-21,Netherlands,0.0,0.0,Argentina,0,8,1694.51,1679.41,3.0,1773.88,1770.65,0.0,2.0
2006-06-21,Ivory Coast,3.0,2.0,Serbia and Montenegro,1,48,1443.06,1435.91,19.0,674.0,674.0,0.0,0.0
2006-06-21,Ivory Coast,3.0,2.0,Serbia and Montenegro,1,48,1443.06,1435.91,19.0,674.0,674.0,0.0,0.0
2006-06-22,Czechia,0.0,2.0,Italy,2,35,1492.21,1502.9,6.0,1726.14,1713.86,0.0,4.0
2006-06-22,Ghana,2.0,1.0,USA,1,61,1393.0,1393.47,16.0,1627.48,1635.01,0.0,0.0
2006-06-22,Japan,1.0,4.0,Brazil,2,24,1559.54,1554.69,1.0,1841.3,1837.56,0.0,5.0
2006-06-22,Croatia,2.0,2.0,Australia,0,12,1645.64,1632.15,38.0,1488.72,1483.73,0.0,0.0
2006-06-23,Ukraine,1.0,0.0,Tunisia,1,27,1536.99,1542.79,30.0,1507.54,1507.86,0.0,0.0
2006-06-23,Saudi Arabia,0.0,1.0,Spain,2,51,1437.78,1435.74,7.0,1715.22,1716.93,0.0,1.0
2006-06-23,Togo,0.0,2.0,France,2,127,1128.92,1130.22,4.0,1759.78,1764.85,0.0,1.0
2006-06-23,Switzerland,2.0,0.0,Korea Republic,1,15,1635.92,1621.43,28.0,1530.3,1526.02,0.0,0.0
2006-06-24,Germany,2.0,0.0,Sweden,1,11,1650.21,1658.96,25.0,1553.33,1563.44,4.0,0.0
2006-06-24,Argentina,2.0,1.0,Mexico,1,3,1773.88,1770.65,13.0,1644.89,1649.57,2.0,0.0
2006-06-25,England,1.0,0.0,Ecuador,1,5,1728.47,1737.46,44.0,1464.39,1463.74,1.0,0.0
2006-06-25,Portugal,1.0,0.0,Netherlands,1,9,1676.56,1678.65,8.0,1694.51,1679.41,0.0,0.0
2006-06-26,Italy,1.0,0.0,Australia,1,6,1726.14,1713.86,38.0,1488.72,1483.73,4.0,0.0
2006-06-26,Switzerland,0.0,0.0,Ukraine,0,15,1635.92,1621.43,27.0,1536.99,1542.79,0.0,0.0
2006-06-27,Brazil,3.0,0.0,Ghana,1,1,1841.3,1837.56,61.0,1393.0,1393.47,5.0,0.0
2006-06-27,Spain,1.0,3.0,France,2,7,1715.22,1716.93,4.0,1759.78,1764.85,1.0,1.0
2006-06-30,Germany,1.0,1.0,Argentina,0,11,1650.21,1658.96,3.0,1773.88,1770.65,4.0,2.0
2006-06-30,Italy,3.0,0.0,Ukraine,1,6,1726.14,1713.86,27.0,1536.99,1542.79,4.0,0.0
2006-07-01,England,0.0,0.0,Portugal,0,5,1728.47,1737.46,9.0,1676.56,1678.65,1.0,0.0
2006-07-01,Brazil,0.0,1.0,France,2,1,1841.3,1837.56,4.0,1759.78,1764.85,5.0,1.0
2006-07-04,Germany,0.0,2.0,Italy,2,11,1650.21,1658.96,6.0,1726.14,1713.86,4.0,4.0
2006-07-05,Portugal,0.0,1.0,France,2,9,1676.56,1678.65,4.0,1759.78,1764.85,0.0,1.0
2006-07-08,Germany,3.0,1.0,Portugal,1,11,1650.21,1658.96,9.0,1676.56,1678.65,4.0,0.0
2006-07-09,Italy,1.0,1.0,France,0,6,1726.14,1713.86,4.0,1759.78,1764.85,4.0,1.0
2010-06-11,South Africa,1.0,1.0,Mexico,0,67,1349.59,1350.55,13.0,1644.89,1649.57,0.0,0.0
2010-06-11,Uruguay,0.0,0.0,France,0,14,1638.71,1640.95,4.0,1759.78,1764.85,2.0,1.0
2010-06-12,Korea Republic,2.0,0.0,Greece,1,28,1530.3,1526.02,52.0,1437.6,1441.45,0.0,0.0
2010-06-12,Argentina,1.0,0.0,Nigeria,1,3,1773.88,1770.65,32.0,1498.47,1504.7,2.0,0.0
2010-06-12,England,1.0,1.0,USA,0,5,1728.47,1737.46,16.0,1627.48,1635.01,1.0,0.0
2010-06-13,Algeria,0.0,1.0,Slovenia,2,37,1489.1,1480.59,63.0,1384.04,1372.48,0.0,0.0
2010-06-13,Serbia,0.0,1.0,Ghana,2,21,1563.62,1549.53,61.0,1393.0,1393.47,0.0,0.0
2010-06-13,Germany,4.0,0.0,Australia,1,11,1650.21,1658.96,38.0,1488.72,1483.73,4.0,0.0
2010-06-14,Netherlands,2.0,0.0,Denmark,1,8,1694.51,1679.41,10.0,1666.57,1665.47,0.0,0.0
2010-06-14,Japan,1.0,0.0,Cameroon,1,24,1559.54,1554.69,43.0,1471.44,1484.95,0.0,0.0
2010-06-14,Italy,1.0,1.0,Paraguay,0,6,1726.14,1713.86,47.0,1448.77,1440.13,4.0,0.0
2010-06-15,New Zealand,1.0,1.0,Slovakia,0,105,1193.98,1198.96,55.0,1425.59,1439.99,0.0,0.0
2010-06-15,Ivory Coast,0.0,0.0,Portugal,0,48,1443.06,1435.91,9.0,1676.56,1678.65,0.0,0.0
2010-06-15,Brazil,2.0,1.0,Korea DPR,1,1,1841.3,1837.56,112.0,1169.96,1169.96,5.0,0.0
2010-06-16,Honduras,0.0,1.0,Chile,2,80,1301.98,1299.69,29.0,1509.61,1514.86,0.0,0.0
2010-06-16,Spain,0.0,1.0,Switzerland,2,7,1715.22,1716.93,15.0,1635.92,1621.43,1.0,0.0
2010-06-16,South Africa,0.0,3.0,Uruguay,2,67,1349.59,1350.55,14.0,1638.71,1640.95,0.0,2.0
2010-06-17,Argentina,4.0,1.0,Korea Republic,1,3,1773.88,1770.65,28.0,1530.3,1526.02,2.0,0.0
2010-06-17,Greece,2.0,1.0,Nigeria,1,52,1437.6,1441.45,32.0,1498.47,1504.7,0.0,0.0
2010-06-17,France,0.0,2.0,Mexico,2,4,1759.78,1764.85,13.0,1644.89,1649.57,1.0,0.0
2010-06-18,Germany,0.0,1.0,Serbia,2,11,1650.21,1658.96,21.0,1563.62,1549.53,4.0,0.0
2010-06-18,Slovenia,2.0,2.0,USA,0,63,1384.04,1372.48,16.0,1627.48,1635.01,0.0,0.0
2010-06-18,England,0.0,0.0,Algeria,0,5,1728.47,1737.46,37.0,1489.1,1480.59,1.0,0.0
2010-06-19,Netherlands,1.0,0.0,Japan,1,8,1694.51,1679.41,24.0,1559.54,1554.69,0.0,0.0
2010-06-19,Ghana,1.0,1.0,Australia,0,61,1393.0,1393.47,38.0,1488.72,1483.73,0.0,0.0
2010-06-19,Cameroon,1.0,2.0,Denmark,2,43,1471.44,1484.95,10.0,1666.57,1665.47,0.0,0.0
2010-06-20,Slovakia,0.0,2.0,Paraguay,2,55,1425.59,1439.99,47.0,1448.77,1440.13,0.0,0.0
2010-06-20,Italy,1.0,1.0,New Zealand,0,6,1726.14,1713.86,105.0,1193.98,1198.96,4.0,0.0
2010-06-20,Brazil,3.0,1.0,Ivory Coast,1,1,1841.3,1837.56,48.0,1443.06,1435.91,5.0,0.0
2010-06-21,Portugal,7.0,0.0,Korea DPR,1,9,1676.56,1678.65,112.0,1169.96,1169.96,0.0,0.0
2010-06-21,Chile,1.0,0.0,Switzerland,1,29,1509.61,1514.86,15.0,1635.92,1621.43,0.0,0.0
2010-06-21,Spain,2.0,0.0,Honduras,1,7,1715.22,1716.93,80.0,1301.98,1299.69,1.0,0.0
2010-06-22,Mexico,0.0,1.0,Uruguay,2,13,1644.89,1649.57,14.0,1638.71,1640.95,0.0,2.0
2010-06-22,France,1.0,2.0,South Africa,2,4,1759.78,1764.85,67.0,1349.59,1350.55,1.0,0.0
2010-06-22,Nigeria,2.0,2.0,Korea Republic,0,32,1498.47,1504.7,28.0,1530.3,1526.02,0.0,0.0
2010-06-22,Greece,0.0,2.0,Argentina,2,52,1437.6,1441.45,3.0,1773.88,1770.65,0.0,2.0
2010-06-23,Slovenia,0.0,1.0,England,2,63,1384.04,1372.48,5.0,1728.47,1737.46,0.0,1.0
2010-06-23,USA,1.0,0.0,Algeria,1,16,1627.48,1635.01,37.0,1489.1,1480.59,0.0,0.0
2010-06-23,Ghana,0.0,1.0,Germany,2,61,1393.0,1393.47,11.0,1650.21,1658.96,0.0,4.0
2010-06-23,Australia,2.0,1.0,Serbia,1,38,1488.72,1483.73,21.0,1563.62,1549.53,0.0,0.0
2010-06-24,Slovakia,3.0,2.0,Italy,1,55,1425.59,1439.99,6.0,1726.14,1713.86,0.0,4.0
2010-06-24,Paraguay,0.0,0.0,New Zealand,0,47,1448.77,1440.13,105.0,1193.98,1198.96,0.0,0.0
2010-06-24,Denmark,1.0,3.0,Japan,2,10,1666.57,1665.47,24.0,1559.54,1554.69,0.0,0.0
2010-06-24,Cameroon,1.0,2.0,Netherlands,2,43,1471.44,1484.95,8.0,1694.51,1679.41,0.0,0.0
2010-06-25,Portugal,0.0,0.0,Brazil,0,9,1676.56,1678.65,1.0,1841.3,1837.56,0.0,5.0
2010-06-25,Korea DPR,0.0,3.0,Ivory Coast,2,112,1169.96,1169.96,48.0,1443.06,1435.91,0.0,0.0
2010-06-25,Chile,1.0,2.0,Spain,2,29,1509.61,1514.86,7.0,1715.22,1716.93,0.0,1.0
2010-06-25,Switzerland,0.0,0.0,Honduras,0,15,1635.92,1621.43,80.0,1301.98,1299.69,0.0,0.0
2010-06-26,Uruguay,2.0,1.0,Korea Republic,1,14,1638.71,1640.95,28.0,1530.3,1526.02,2.0,0.0
2010-06-26,USA,1.0,2.0,Ghana,2,16,1627.48,1635.01,61.0,1393.0,1393.47,0.0,0.0
2010-06-27,Germany,4.0,1.0,England,1,11,1650.21,1658.96,5.0,1728.47,1737.46,4.0,1.0
2010-06-27,Argentina,3.0,1.0,Mexico,1,3,1773.88,1770.65,13.0,1644.89,1649.57,2.0,0.0
2010-06-28,Netherlands,2.0,1.0,Slovakia,1,8,1694.51,1679.41,55.0,1425.59,1439.99,0.0,0.0
2010-06-28,Brazil,3.0,0.0,Chile,1,1,1841.3,1837.56,29.0,1509.61,1514.86,5.0,0.0
2010-06-29,Paraguay,0.0,0.0,Japan,0,47,1448.77,1440.13,24.0,1559.54,1554.69,0.0,0.0
2010-06-29,Spain,1.0,0.0,Portugal,1,7,1715.22,1716.93,9.0,1676.56,1678.65,1.0,0.0
2010-07-02,Netherlands,2.0,1.0,Brazil,1,8,1694.51,1679.41,1.0,1841.3,1837.56,0.0,5.0
2010-07-02,Uruguay,1.0,1.0,Ghana,0,14,1638.71,1640.95,61.0,1393.0,1393.47,2.0,0.0
2010-07-03,Argentina,0.0,4.0,Germany,2,3,1773.88,1770.65,11.0,1650.21,1658.96,2.0,4.0
2010-07-03,Paraguay,0.0,1.0,Spain,2,47,1448.77,1440.13,7.0,1715.22,1716.93,0.0,1.0
2010-07-06,Uruguay,2.0,3.0,Netherlands,2,14,1638.71,1640.95,8.0,1694.51,1679.41,2.0,0.0
2010-07-07,Germany,0.0,1.0,Spain,2,11,1650.21,1658.96,7.0,1715.22,1716.93,4.0,1.0
2010-07-10,Uruguay,2.0,3.0,Germany,2,14,1638.71,1640.95,11.0,1650.21,1658.96,2.0,4.0
2010-07-11,Netherlands,0.0,1.0,Spain,2,8,1694.51,1679.41,7.0,1715.22,1716.93,0.0,1.0
2014-06-12,Brazil,3.0,1.0,Croatia,1,1,1841.3,1837.56,12.0,1645.64,1632.15,5.0,0.0
2014-06-13,Mexico,1.0,0.0,Cameroon,1,13,1644.89,1649.57,43.0,1471.44,1484.95,0.0,0.0
2014-06-13,Spain,1.0,5.0,Netherlands,2,7,1715.22,1716.93,8.0,1694.51,1679.41,1.0,0.0
2014-06-13,Chile,3.0,1.0,Australia,1,29,1509.61,1514.86,38.0,1488.72,1483.73,0.0,0.0
2014-06-14,Colombia,3.0,0.0,Greece,1,17,1611.04,1604.07,52.0,1437.6,1441.45,0.0,0.0
2014-06-14,Uruguay,1.0,3.0,Costa Rica,2,14,1638.71,1640.95,31.0,1503.59,1500.06,2.0,0.0
2014-06-14,England,1.0,2.0,Italy,2,5,1728.47,1737.46,6.0,1726.14,1713.86,1.0,4.0
2014-06-14,Ivory Coast,2.0,1.0,Japan,1,48,1443.06,1435.91,24.0,1559.54,1554.69,0.0,0.0
2014-06-15,Switzerland,2.0,1.0,Ecuador,1,15,1635.92,1621.43,44.0,1464.39,1463.74,0.0,0.0
2014-06-15,France,3.0,0.0,Honduras,1,4,1759.78,1764.85,80.0,1301.98,1299.69,1.0,0.0
2014-06-15,Argentina,2.0,1.0,Bosnia and Herzegovina,1,3,1773.88,1770.65,58.0,1403.51,1403.98,2.0,0.0
2014-06-16,Germany,4.0,0.0,Portugal,1,11,1650.21,1658.96,9.0,1676.56,1678.65,4.0,0.0
2014-06-16,Iran,0.0,0.0,Nigeria,0,20,1564.61,1558.64,32.0,1498.47,1504.7,0.0,0.0
2014-06-16,Ghana,1.0,2.0,USA,2,61,1393.0,1393.47,16.0,1627.48,1635.01,0.0,0.0
2014-06-17,Belgium,2.0,1.0,Algeria,1,2,1816.71,1821.92,37.0,1489.1,1480.59,0.0,0.0
2014-06-17,Brazil,0.0,0.0,Mexico,0,1,1841.3,1837.56,13.0,1644.89,1649.57,5.0,0.0
2014-06-17,Russia,1.0,1.0,Korea Republic,0,33,1496.11,1493.42,28.0,1530.3,1526.02,0.0,0.0
2014-06-18,Australia,2.0,3.0,Netherlands,2,38,1488.72,1483.73,8.0,1694.51,1679.41,0.0,0.0
2014-06-18,Spain,0.0,2.0,Chile,2,7,1715.22,1716.93,29.0,1509.61,1514.86,1.0,0.0
2014-06-18,Cameroon,0.0,4.0,Croatia,2,43,1471.44,1484.95,12.0,1645.64,1632.15,0.0,0.0
2014-06-19,Colombia,2.0,1.0,Ivory Coast,1,17,1611.04,1604.07,48.0,1443.06,1435.91,0.0,0.0
2014-06-19,Uruguay,2.0,1.0,England,1,14,1638.71,1640.95,5.0,1728.47,1737.46,2.0,1.0
2014-06-19,Japan,0.0,0.0,Greece,0,24,1559.54,1554.69,52.0,1437.6,1441.45,0.0,0.0
2014-06-20,Italy,0.0,1.0,Costa Rica,2,6,1726.14,1713.86,31.0,1503.59,1500.06,4.0,0.0
2014-06-20,Switzerland,2.0,5.0,France,2,15,1635.92,1621.43,4.0,1759.78,1764.85,0.0,1.0
2014-06-20,Honduras,1.0,2.0,Ecuador,2,80,1301.98,1299.69,44.0,1464.39,1463.74,0.0,0.0
2014-06-21,Argentina,1.0,0.0,Iran,1,3,1773.88,1770.65,20.0,1564.61,1558.64,2.0,0.0
2014-06-21,Germany,2.0,2.0,Ghana,0,11,1650.21,1658.96,61.0,1393.0,1393.47,4.0,0.0
2014-06-21,Nigeria,1.0,0.0,Bosnia and Herzegovina,1,32,1498.47,1504.7,58.0,1403.51,1403.98,0.0,0.0
2014-06-22,Belgium,1.0,0.0,Russia,1,2,1816.71,1821.92,33.0,1496.11,1493.42,0.0,0.0
2014-06-22,Korea Republic,2.0,4.0,Algeria,2,28,1530.3,1526.02,37.0,1489.1,1480.59,0.0,0.0
2014-06-22,USA,2.0,2.0,Portugal,0,16,1627.48,1635.01,9.0,1676.56,1678.65,0.0,0.0
2014-06-23,Australia,0.0,3.0,Spain,2,38,1488.72,1483.73,7.0,1715.22,1716.93,0.0,1.0
2014-06-23,Netherlands,2.0,0.0,Chile,1,8,1694.51,1679.41,29.0,1509.61,1514.86,0.0,0.0
2014-06-23,Cameroon,1.0,4.0,Brazil,2,43,1471.44,1484.95,1.0,1841.3,1837.56,0.0,5.0
2014-06-23,Croatia,1.0,3.0,Mexico,2,12,1645.64,1632.15,13.0,1644.89,1649.57,0.0,0.0
2014-06-24,Italy,0.0,1.0,Uruguay,2,6,1726.14,1713.86,14.0,1638.71,1640.95,4.0,2.0
2014-06-24,Costa Rica,0.0,0.0,England,0,31,1503.59,1500.06,5.0,1728.47,1737.46,0.0,1.0
2014-06-24,Japan,1.0,4.0,Colombia,2,24,1559.54,1554.69,17.0,1611.04,1604.07,0.0,0.0
2014-06-24,Greece,2.0,1.0,Ivory Coast,1,52,1437.6,1441.45,48.0,1443.06,1435.91,0.0,0.0
2014-06-25,Nigeria,2.0,3.0,Argentina,2,32,1498.47,1504.7,3.0,1773.88,1770.65,0.0,2.0
2014-06-25,Bosnia and Herzegovina,3.0,1.0,Iran,1,58,1403.51,1403.98,20.0,1564.61,1558.64,0.0,0.0
2014-06-25,Honduras,0.0,3.0,Switzerland,2,80,1301.98,1299.69,15.0,1635.92,1621.43,0.0,0.0
2014-06-25,Ecuador,0.0,0.0,France,0,44,1464.39,1463.74,4.0,1759.78,1764.85,0.0,1.0
2014-06-26,USA,0.0,1.0,Germany,2,16,1627.48,1635.01,11.0,1650.21,1658.96,0.0,4.0
2014-06-26,Portugal,2.0,1.0,Ghana,1,9,1676.56,1678.65,61.0,1393.0,1393.47,0.0,0.0
